year,month,lat,lon,soil_water_monthly,runoff_monthly,rain_monthly,accumswe_monthly,pet_monthly,deficit_monthly,aet_monthly
2018,9,31.942809,-113.020708,4.36146354675293,0,0,0,152.96751403808594,145.78424072265625,7.183282375335693
2018,10,31.942809,-113.020708,34.075164794921875,101.0055923461914,145.48399353027344,0,96.24351501464844,78.19786071777344,18.0456600189209
2018,11,31.942809,-113.020708,22.18259048461914,0,4.914999961853027,0,58.16876983642578,46.70100021362305,11.467767715454102
2018,12,31.942809,-113.020708,24.55350112915039,0,18.676998138427734,0,45.3331184387207,35.83972930908203,9.493390083312988
2019,1,31.942809,-113.020708,35.059669494628906,0,0.9829999804496765,0,47.788124084472656,38.365013122558594,9.423105239868164
2019,2,31.942809,-113.020708,31.904630661010742,22.357627868652344,38.336997985839844,0,50.654361724853516,40.37799072265625,10.276368141174316
2019,3,31.942809,-113.020708,32.36979293823242,4.115530490875244,12.778999328613281,0,90.130523681640625,71.63951873779297,18.49102020263672
2019,4,31.942809,-113.020708,16.199142456054687,0,0,0,126.1580581665039,108.6482925415039,17.509769439697266
2019,5,31.942809,-113.020708,5.455984115600586,0,2.9489998817443848,0,142.8647918701172,135.88450622558594,6.980279445648193
2019,6,31.942809,-113.020708,2.2817561626434326,0,0,0,178.97706604003906,175.42779541015625,3.5492963790893555
2019,7,31.942809,-113.020708,0.444751113653183,0,0,0,201.88609313964844,201.09202575683594,0.7940650582313538
2019,8,31.942809,-113.020708,14.843341827392578,0,29.489999771118164,0,192.3845977783203,168.3600311279297,24.024539947509766
2019,9,31.942809,-113.020708,13.65168285369873,11.006426811218262,57.013999938964844,0,145.12039184570312,129.18954467773437,15.93087387084961
2019,10,31.942809,-113.020708,25.232969284057617,0,0,0,99.9163589477539,81.29454040527344,18.6218204498291
2019,11,31.942809,-113.020708,19.434337615966797,16.956806182861328,48.16699981689453,0,65.03093719482422,54.73224639892578,10.298686027526855
2019,12,31.942809,-113.020708,34.97382736206055,31.537067413330078,40.303001403808594,0,44.283355712890625,34.99321746826172,9.29013729095459
