date,lat,lon,soil_water_monthly_85,runoff_monthly_85,rain_monthly_85,accumswe_monthly_85,pet_monthly_85,deficit_monthly_85,aet_monthly_85,soil_water_monthly_45,runoff_monthly_45,rain_monthly_45,agdd_monthly_45,accumswe_monthly_45,pet_monthly_45,deficit_monthly_45,aet_monthly_45
2074-09-16T17:07:02.565Z,31.942809,-113.020708,0.2,0,5.9,0,155.8,148.8,6.9,3,0,8.5,-3276.7,0,151.8,130.7,21.4
2074-10-17T03:36:06.397Z,31.942809,-113.020708,0,0,0.3,0,112,111.7,0.3,0,0,0,481.6,0,105.7,105.4,0
2074-11-16T14:05:10.228Z,31.942809,-113.020708,0,0,0,0,68.2,68.2,0,0,0,0.6,758.8,0,64.8,64.2,0.6
2074-12-17T00:34:14.059Z,31.942809,-113.020708,8.9,12.4,59.8,0,51.8,38.1,13.8,0.5,0,5,846.2,0,43.2,38.4,3.8
2075-01-16T05:14:31.916Z,31.942809,-113.020708,31.4,8.6,48.1,0,54.6,7.4,47.2,0.5,0,5.4,1023.8,0,54.3,50.3,3.7
2075-02-15T15:43:35.747Z,31.942809,-113.020708,18,0,22.3,0,64.5,27.8,36.8,0.9,0,0.4,1209.9,0,63.2,61.5,1.7
2075-03-18T02:12:39.578Z,31.942809,-113.020708,15,0,46.1,0,94.5,49.7,45.2,3.8,0,17.7,1518.2,0,100.1,85,15.1
2075-04-17T12:41:43.409Z,31.942809,-113.020708,3.9,0,4.4,0,128,111.2,16.4,0.8,0,0.6,1923.3,0,131.7,128.1,3.1
2075-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,1.2,0,176.7,175,1.6,0,0,3.4,2451.5,0,167.2,163.8,3.4
2075-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,2.5,0,196.2,193.5,2.5,0,0,4.2,3130.9,0,196.4,192,4.2
2075-07-17T20:08:54.903Z,31.942809,-113.020708,0.4,0,16.7,0,216,199.7,16.5,0.3,0,22.2,-3276.7,0,205.1,184.7,20.4
2075-08-17T06:37:58.734Z,31.942809,-113.020708,0.9,0,26.3,0,206.1,182.8,23,11.1,0,91.1,-3276.7,0,194.9,105.6,89.8
2075-09-16T17:07:02.565Z,31.942809,-113.020708,1,0,8.9,0,142.3,131.5,11.1,6.3,0,50.3,-3276.7,0,149.4,99.1,50.2
2075-10-17T03:36:06.397Z,31.942809,-113.020708,0.2,0,0.5,0,108.2,106.8,1.1,0.9,0,0,520.8,0,110.2,106.8,3
2075-11-16T14:05:10.228Z,31.942809,-113.020708,0,0,0.9,0,62.5,61.6,0.9,6.2,0,18.4,759.7,0,61.4,49,12.5
2075-12-17T00:34:14.059Z,31.942809,-113.020708,22.3,9.5,79.5,0,47.1,15.5,31.7,7.3,0,13.6,829.8,0,41.6,30,11.8
2076-01-16T05:14:31.916Z,31.942809,-113.020708,24.8,5.3,23.6,0,51.1,15.2,35.5,4.4,0,0,981.5,0,52.6,46,6.1
2076-02-15T15:43:35.747Z,31.942809,-113.020708,22.7,0,36.3,0,65.3,21.9,43.3,1,0,0.4,1187.7,0,67.4,65.1,2
2076-03-17T02:12:39.578Z,31.942809,-113.020708,5.8,0,4.9,0,97.7,79.6,18,0.1,0,1.2,1437.3,0,93.5,92,1.2
2076-04-16T12:41:43.409Z,31.942809,-113.020708,0.3,0,6.1,0,130.7,123.3,7.5,0,0,0.9,1784.4,0,123.2,122.2,0.9
2076-05-16T23:10:47.241Z,31.942809,-113.020708,0,0,1.8,0,171,169.2,1.8,0,0,2.6,2246,0,156.4,153.7,2.6
2076-06-16T09:39:51.072Z,31.942809,-113.020708,0,0,3.5,0,188.2,184.8,3.5,0,0,9.1,2913.9,0,194.1,185.1,9.1
2076-07-16T20:08:54.903Z,31.942809,-113.020708,0,0,5.3,0,208.9,203.7,5.3,1.4,0,46.7,-3276.7,0,206.5,168.5,37.9
2076-08-16T06:37:58.734Z,31.942809,-113.020708,1.3,0,38.4,0,197.6,164.3,33.3,11.4,15.3,72.5,-3276.7,0,191.4,126.7,65
2076-09-15T17:07:02.565Z,31.942809,-113.020708,3.5,0,17.9,0,159.2,136.4,23,0.1,0,2.7,21.8,0,158.4,155,3
2076-10-16T03:36:06.397Z,31.942809,-113.020708,0,0,1.1,0,105.4,103.8,1.1,0,0,0,538.6,0,108.9,108.9,0
2076-11-15T14:05:10.228Z,31.942809,-113.020708,0,0,4,0,68.8,65,4,6,0,24.8,800,0,63,46.3,17
2076-12-16T00:34:14.059Z,31.942809,-113.020708,0,0,0,0,46.8,46.8,0,5.1,0,17,903.5,0,44.8,34.9,9.4
2077-01-16T05:14:31.916Z,31.942809,-113.020708,0,0,1.9,0,55.9,54.1,1.9,15.1,0,13.5,965.4,0,44.4,25,19.5
2077-02-15T15:43:35.747Z,31.942809,-113.020708,18.2,11.4,79.4,0,63.3,22.5,41.1,5.2,0,3.4,1170.2,0,65.2,54.9,10.4
2077-03-18T02:12:39.578Z,31.942809,-113.020708,10.3,0,5.4,0,92.1,62.6,29.8,2.6,0,22.5,1426.2,0,93.6,70.6,22.6
2077-04-17T12:41:43.409Z,31.942809,-113.020708,0.9,0,0.9,0,127.6,123.9,3.6,0.5,0,0,1809,0,128.4,126.6,1.5
2077-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,5.9,0,181.2,175.1,5.9,0,0,1.8,2315.1,0,163.5,161.7,1.8
2077-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,2.8,0,206.2,203.5,2.8,0,0,5.7,3016.5,0,200.1,194.5,5.7
2077-07-17T20:08:54.903Z,31.942809,-113.020708,0.7,0,31.3,0,219,190.2,28.8,1.9,0,19.2,-3276.7,0,210.7,193.4,17.5
2077-08-17T06:37:58.734Z,31.942809,-113.020708,5.1,0,79.7,0,201,126,75,1.6,0,38.5,-3276.7,0,193.7,153.9,39.5
2077-09-16T17:07:02.565Z,31.942809,-113.020708,3,0,19.7,0,152.5,125.4,26.8,0.2,0,4.2,-3276.7,0,152.4,147.3,4.9
2077-10-17T03:36:06.397Z,31.942809,-113.020708,0.7,0,14.8,0,111.8,105.6,5.9,0,0,2,478.1,0,105.4,103.5,2
2077-11-16T14:05:10.228Z,31.942809,-113.020708,5.9,0,6.4,0,60,48.4,11.5,4,0,30.8,791.1,0,68.2,54.7,13.5
2077-12-17T00:34:14.059Z,31.942809,-113.020708,4.8,0,11.8,0,47.5,37.6,9.7,28.9,15.8,52.9,927.7,0,47.3,10.4,37.2
2078-01-16T05:14:31.916Z,31.942809,-113.020708,9.1,0,35.4,0,50.6,32.2,18.5,20.8,40.4,95.8,1072.1,0,51.8,17.4,34.1
2078-02-15T15:43:35.747Z,31.942809,-113.020708,12.8,0,6.3,0,67.9,43.9,24.1,29.4,0,34.3,1221.9,0,59.9,10.7,48.7
2078-03-18T02:12:39.578Z,31.942809,-113.020708,7.6,0,24.6,0,92.8,66.1,26.8,13.1,0,24.8,1465.2,0,91.7,53.7,38.1
2078-04-17T12:41:43.409Z,31.942809,-113.020708,0.8,0,1.4,0,122.5,118.2,3.9,3.2,0,0.3,1829.1,0,125.3,114.8,10.5
2078-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,1.5,0,173.4,171.9,1.5,0,0,7.3,2325.2,0,161.9,154,7.5
2078-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,2.9,0,196.7,193.9,2.9,2.9,0,23.1,2970.3,0,190.1,168.8,21.5
2078-07-17T20:08:54.903Z,31.942809,-113.020708,0.2,0,24.1,0,222,197.9,23.8,0.7,0,26.3,-3276.7,0,210.7,185.5,25.1
2078-08-17T06:37:58.734Z,31.942809,-113.020708,0.6,0,28.7,0,202.2,173.2,28.8,0.4,0,2.3,-3276.7,0,198,193.2,4.5
2078-09-16T17:07:02.565Z,31.942809,-113.020708,0.2,0,14.3,0,159.8,145.1,14.3,0,0,12.1,-3276.7,0,155.1,145,10.1
2078-10-17T03:36:06.397Z,31.942809,-113.020708,1,0,15.2,0,111.1,99.3,11.5,1,0,7.8,445.3,0,101.8,92.8,8.9
2078-11-16T14:05:10.228Z,31.942809,-113.020708,1.6,0,0.3,0,68.1,64.2,3.3,13.3,0,29.2,638.2,0,57,33.6,23.7
2078-12-17T00:34:14.059Z,31.942809,-113.020708,0.3,0,0.3,0,52.7,51.9,0.4,3.8,0,1.2,730.2,0,43.9,38.4,5.8
2079-01-16T05:14:31.916Z,31.942809,-113.020708,0,0,0.4,0,54.6,53.8,0.4,8.8,19.6,65.9,827.7,0,47.6,33.7,14.7
2079-02-15T15:43:35.747Z,31.942809,-113.020708,15.9,0,59.2,0,61,22.6,38.7,19.1,0,3.3,945.1,0,56.6,27.6,28.6
2079-03-18T02:12:39.578Z,31.942809,-113.020708,8,0,4.4,0,100.3,76.9,23.4,3.1,0,0,1245.2,0,99.8,91.6,8
2079-04-17T12:41:43.409Z,31.942809,-113.020708,0.5,0,5.6,0,133.1,125.5,7.1,0.1,0,4.6,1646.6,0,130.6,125.1,5
2079-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,1.2,0,181.4,180,1.2,0,0,6.1,2173.9,0,167,160.8,6.1
2079-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,3.7,0,202.9,199.2,3.7,0,0,2.6,2825.7,0,191.7,189.1,2.6
2079-07-17T20:08:54.903Z,31.942809,-113.020708,7.6,0,90.5,0,222.4,138.4,83.7,3.1,0,50,-3276.7,0,208.1,158.7,49.4
2079-08-17T06:37:58.734Z,31.942809,-113.020708,1.7,0,18.5,0,199.1,173.6,25.2,3,0,36.7,-3276.7,0,189.6,160.6,28.9
2079-09-16T17:07:02.565Z,31.942809,-113.020708,0.2,0,9.2,0,156.8,147.7,8.9,2.8,0,11.6,-3276.7,0,150.6,131,19.5
2079-10-17T03:36:06.397Z,31.942809,-113.020708,0.5,0,5.4,0,111.9,106.8,4.8,0,0,0.3,455.3,0,102.8,102.2,0.4
2079-11-16T14:05:10.228Z,31.942809,-113.020708,0.2,0,0.3,0,71.6,71,0.3,0,0,0.6,750.9,0,66.5,65.9,0.6
2079-12-17T00:34:14.059Z,31.942809,-113.020708,3.7,0,15.8,0,51.8,39.4,12.8,1.4,0,6.2,862,0,45.3,42.1,2.8
2080-01-16T05:14:31.916Z,31.942809,-113.020708,3.3,0,11,0,55.9,44.2,12.2,1.6,0,0,1030.1,0,54.1,51.6,2.7
2080-02-15T15:43:35.747Z,31.942809,-113.020708,0.9,0,0,0,73.5,71.4,1.8,4.9,0,18.6,1232.5,0,66.9,51.4,15.3
2080-03-17T02:12:39.578Z,31.942809,-113.020708,1,0,23.4,0,102.6,92.6,9.5,1.4,0,2,1550.8,0,102.4,96.7,5.7
2080-04-16T12:41:43.409Z,31.942809,-113.020708,4.3,0,5.4,0,131.5,112.9,18.9,0,0,0.6,1898.2,0,122.8,121.9,0.6
2080-05-16T23:10:47.241Z,31.942809,-113.020708,0.1,0,5.3,0,169.7,163.7,5.6,0,0,1.7,2441,0,170.5,168.7,1.7
2080-06-16T09:39:51.072Z,31.942809,-113.020708,0,0,3.6,0,199.2,195.6,3.6,0,0,1.8,3076.9,0,188.8,187,1.8
2080-07-16T20:08:54.903Z,31.942809,-113.020708,2,0,40.4,0,216.1,176.1,40,0,0,8.1,-3276.7,0,209.9,201.6,8.1
2080-08-16T06:37:58.734Z,31.942809,-113.020708,2.3,0,32.6,0,196.9,165.1,31.7,7.4,0,52.8,-3276.7,0,191.4,141.3,50
2080-09-15T17:07:02.565Z,31.942809,-113.020708,0.2,0,7.8,0,151.6,142.4,8.9,1.4,0,25.8,21.9,0,155.9,127.8,28.4
2080-10-16T03:36:06.397Z,31.942809,-113.020708,1.1,0,7.2,0,103.8,97.4,6.5,0,0,4.8,480.2,0,102.6,97.5,4.8
2080-11-15T14:05:10.228Z,31.942809,-113.020708,6.9,0,26.5,0,65.2,53.4,11.9,0.3,0,6.3,725.9,0,61.4,58,3.4
2080-12-16T00:34:14.059Z,31.942809,-113.020708,12.5,0,19.4,0,47.2,27.6,19.6,5.2,0,30.4,853.3,0,46.5,32.7,14.4
2081-01-16T05:14:31.916Z,31.942809,-113.020708,7.5,0,0,0,57.8,46.8,11.4,22.7,0,24.5,893.1,0,42.1,15.5,27
2081-02-15T15:43:35.747Z,31.942809,-113.020708,2.8,0,3.9,0,63.5,57.6,5.8,11.6,0,28.8,1071.2,0,62.5,36.6,25.9
2081-03-18T02:12:39.578Z,31.942809,-113.020708,0.4,0,0.3,0,107.1,105.5,1.3,21.1,2.3,53.9,1271.1,0,86.4,34.5,51.9
2081-04-17T12:41:43.409Z,31.942809,-113.020708,1.6,0,14.6,0,129.9,116.8,13.5,6.6,0,2,1578.7,0,116.6,95.6,20.9
2081-05-17T23:10:47.241Z,31.942809,-113.020708,0.3,0,1.2,0,167.9,165.3,2.4,0.2,0,4.3,2067.4,0,160.7,155.1,5.3
2081-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,5.3,0,198.4,193.1,5.3,0,0,2.9,2778.6,0,201.8,198.6,2.9
2081-07-17T20:08:54.903Z,31.942809,-113.020708,1,0,41.8,0,211.6,175,36.6,0,0,1.9,-3276.7,0,210.7,208.8,1.9
2081-08-17T06:37:58.734Z,31.942809,-113.020708,1.4,0,19.3,0,201.1,176.6,24.3,0.6,0,10.7,-3276.7,0,191.4,180.9,10.6
2081-09-16T17:07:02.565Z,31.942809,-113.020708,2.2,0,28.9,0,159.2,131.3,27.8,5.6,0,44.6,-3276.7,0,150.4,106.5,43.4
2081-10-17T03:36:06.397Z,31.942809,-113.020708,1.2,0,13.5,0,115.7,106.5,9,0.3,0,1.4,432.2,0,100.3,98.4,2.1
2081-11-16T14:05:10.228Z,31.942809,-113.020708,5.6,0,19.5,0,66.5,53.1,13.4,1,0,9.1,677,0,62,56,5.7
2081-12-17T00:34:14.059Z,31.942809,-113.020708,6.5,0,2.1,0,45,35,9.6,5.1,0,32.5,780.7,0,45,34.7,10.2
2082-01-16T05:14:31.916Z,31.942809,-113.020708,1.9,0,2.1,0,55.8,51.2,4.5,14.3,0,0.7,931.3,0,52.1,32.5,20
2082-02-15T15:43:35.747Z,31.942809,-113.020708,2.1,0,31.9,0,71.2,54.5,16.3,4.6,0,10.3,1102.5,0,62,47,15
2082-03-18T02:12:39.578Z,31.942809,-113.020708,22,11,65.8,0,94.1,30.9,62.9,0.9,0,0.9,1338.9,0,91.7,88.4,2.7
2082-04-17T12:41:43.409Z,31.942809,-113.020708,2.6,0,5.1,0,123.2,109.9,13,0,0,3.6,1690.9,0,123.1,119.3,3.6
2082-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,1.8,0,179.4,177.1,1.9,0,0,2.1,2159.5,0,157.1,155,2.1
2082-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,1,0,196.6,195.6,1,0,0,5.1,2846,0,197.2,191.9,5.1
2082-07-17T20:08:54.903Z,31.942809,-113.020708,0,0,6.7,0,215.1,208.3,6.7,0,0,16.7,-3276.7,0,209.4,192.7,16.7
2082-08-17T06:37:58.734Z,31.942809,-113.020708,2.7,0,42.4,0,201.3,159.4,41.8,1.9,0,39,-3276.7,0,194.4,157.3,37.1
2082-09-16T17:07:02.565Z,31.942809,-113.020708,0.1,0,3.9,0,164.8,159.9,4.3,8.6,0,53.4,-3276.7,0,154.6,112.9,41.3
2082-10-17T03:36:06.397Z,31.942809,-113.020708,0,0,0.3,0,109,108.7,0.3,4.1,0,3.2,510.1,0,108.2,92.8,15.8
2082-11-16T14:05:10.228Z,31.942809,-113.020708,0,0,0,0,66.3,66.3,0,0.4,0,3.9,788,0,64.9,62,2.2
2082-12-17T00:34:14.059Z,31.942809,-113.020708,0,0,1.2,0,45.1,43.9,1.2,23,0,53.2,883.3,0,44,12.2,32
2083-01-16T05:14:31.916Z,31.942809,-113.020708,2.8,0,14.6,0,57,45.1,12.1,26.3,11.1,40.7,989.6,0,48.3,13.6,34.6
2083-02-15T15:43:35.747Z,31.942809,-113.020708,1.1,0,0.4,0,70.1,67.9,2.3,12.7,0,9.2,1104.1,0,55.3,34.7,20.6
2083-03-18T02:12:39.578Z,31.942809,-113.020708,0.1,0,0.7,0,110.2,109.2,0.7,2.5,0,0,1376.9,0,96,89.4,6.6
2083-04-17T12:41:43.409Z,31.942809,-113.020708,0,0,0.6,0,129.7,129,0.6,0.1,0,4,1735.5,0,124,119.6,4.1
2083-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,2.1,0,175.7,173.5,2.1,0,0,0.9,2234.5,0,162.6,161.6,0.9
2083-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,2.2,0,206.5,204.2,2.2,0,0,2.3,2890.8,0,192.1,189.9,2.3
2083-07-17T20:08:54.903Z,31.942809,-113.020708,1.3,0,32.5,0,220.4,188.3,31.9,0,0,6.9,-3276.7,0,215,208.2,6.9
2083-08-17T06:37:58.734Z,31.942809,-113.020708,0,0,8.1,0,203.1,194.2,8.4,8.4,0,96,-3276.7,0,197,117,79.8
2083-09-16T17:07:02.565Z,31.942809,-113.020708,0,0,12,0,155.3,143.5,12,4.3,0,8.9,-3276.7,0,148.2,124.2,23.6
2083-10-17T03:36:06.397Z,31.942809,-113.020708,0,0,0.8,0,112.4,111.6,0.8,1.9,0,15.2,435.4,0,100.4,86.6,13.9
2083-11-16T14:05:10.228Z,31.942809,-113.020708,0.9,0,12.1,0,66.6,62,4.6,2.3,0,28.8,654.1,0,59.4,53.8,5.5
2083-12-17T00:34:14.059Z,31.942809,-113.020708,7,0,8.5,0,49.9,39.1,10.9,15,0,1.4,745.9,0,43.8,25.1,18.4
2084-01-16T05:14:31.916Z,31.942809,-113.020708,14,0,34.2,0,55.8,26.4,29.3,4.6,0,0.3,933.7,0,55.6,48.7,6.9
2084-02-15T15:43:35.747Z,31.942809,-113.020708,4.6,0,0,0,71.5,62.6,8.2,2.9,0,8.5,1110.6,0,63.8,55.3,8.6
2084-03-17T02:12:39.578Z,31.942809,-113.020708,0.5,0,3.6,0,104.1,99.1,4.8,0.9,0,6,1319.8,0,88.4,80.5,7.8
2084-04-16T12:41:43.409Z,31.942809,-113.020708,0,0,0.6,0,134.5,133.9,0.6,0,0,1.3,1718.5,0,131.3,129.9,1.3
2084-05-16T23:10:47.241Z,31.942809,-113.020708,0,0,1.2,0,183.1,181.7,1.2,0,0,2.7,2319.6,0,179.8,176.8,2.7
2084-06-16T09:39:51.072Z,31.942809,-113.020708,0,0,18.3,0,201.1,183,18.3,0,0,2.9,3067.4,0,208,205.3,2.9
2084-07-16T20:08:54.903Z,31.942809,-113.020708,1.2,0,15.2,0,218.9,204.1,14.7,5.7,0,58.9,-3276.7,0,204.1,148,56.3
2084-08-16T06:37:58.734Z,31.942809,-113.020708,1.3,0,26.4,0,204.3,177.3,26.5,0.6,0,13,-3276.7,0,192.2,176.8,15.3
2084-09-15T17:07:02.565Z,31.942809,-113.020708,0.1,0,12,0,155.3,143.6,11.5,0,0,12.3,18,0,149,136.4,12.4
2084-10-16T03:36:06.397Z,31.942809,-113.020708,0,0,1.4,0,114.5,112.8,1.4,9.8,3.1,52,474.4,0,101.8,74.8,26.9
2084-11-15T14:05:10.228Z,31.942809,-113.020708,0,0,0.3,0,65,64.6,0.3,11.5,0,5.5,712.2,0,61.3,39.4,21.8
2084-12-16T00:34:14.059Z,31.942809,-113.020708,1.2,0,9,0,47.5,41.5,6,17.9,0,31.5,776.7,0,41.7,18.1,23.3
2085-01-16T05:14:31.916Z,31.942809,-113.020708,1.7,0,1.7,0,52.7,48.9,4.4,7.9,0,3,903,0,50.1,37.5,12.8
2085-02-15T15:43:35.747Z,31.942809,-113.020708,0.6,0,6.3,0,69,64.7,3.6,4.3,0,33.3,1068,0,60.8,45,16
2085-03-18T02:12:39.578Z,31.942809,-113.020708,0.9,0,0.9,0,104,100.3,3.3,10.8,0,9,1280.1,0,88.1,60.1,27.7
2085-04-17T12:41:43.409Z,31.942809,-113.020708,0,0,0.6,0,133,132,0.6,0.9,0,1.4,1623.5,0,122.1,117.6,3.9
2085-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,3.5,0,179.7,176.2,3.5,0,0,5.3,2108.5,0,160.4,154.6,5.3
2085-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,3.1,0,199.3,196.3,3.1,0,0,2.1,2742.4,0,188,186,2.1
2085-07-17T20:08:54.903Z,31.942809,-113.020708,1,0,26.9,0,223.3,197.7,25.4,5.8,0,53.5,-3276.7,0,206.7,157.2,49.4
2085-08-17T06:37:58.734Z,31.942809,-113.020708,3.4,0,56.4,0,207.7,151,57,0.7,0,7.3,-3276.7,0,199,187.6,11.1
2085-09-16T17:07:02.565Z,31.942809,-113.020708,0.2,0,4.9,0,161.8,155.9,5.6,0,0,6.9,-3276.7,0,155.2,148.2,6.9
2085-10-17T03:36:06.397Z,31.942809,-113.020708,0,0,0.3,0,113,112.7,0.3,1.5,0,15.5,440.1,0,101.1,87,14.3
2085-11-16T14:05:10.228Z,31.942809,-113.020708,0,0,0.6,0,62,61.4,0.6,0.5,0,0.4,732.1,0,65.7,64.7,0.9
2085-12-17T00:34:14.059Z,31.942809,-113.020708,0,0,2.3,0,51.2,48.9,2.3,0.1,0,0,880.9,0,48.3,48,0
2086-01-16T05:14:31.916Z,31.942809,-113.020708,1.1,0,9.4,0,54.4,46.8,7.5,0,0,0.6,1032.2,0,52.4,51.8,0.6
2086-02-15T15:43:35.747Z,31.942809,-113.020708,0.7,0,0,0,69.7,68,1.2,3.4,0,15.6,1159.8,0,56.5,46.3,10.3
2086-03-18T02:12:39.578Z,31.942809,-113.020708,0,0,0.4,0,103.6,102.9,0.4,16.6,1.5,52.8,1375.2,0,88.6,45.5,43.5
2086-04-17T12:41:43.409Z,31.942809,-113.020708,0,0,4.5,0,133.3,128.7,4.5,4.1,0,6.5,1732.3,0,123.9,105.1,19.5
2086-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,0.9,0,184.3,183.4,0.9,0.1,0,1.5,2257.9,0,166.9,164.8,1.9
2086-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,4,0,219.5,215.4,4,0,0,3.5,2941.3,0,196.9,193.2,3.5
2086-07-17T20:08:54.903Z,31.942809,-113.020708,0,0,8.4,0,217.1,208.9,8.4,0.2,0,23.7,-3276.7,0,216.1,193,23
2086-08-17T06:37:58.734Z,31.942809,-113.020708,0,0,7.7,0,201.8,194.1,7.7,7.8,0,85.5,-3276.7,0,194.7,115.8,79
2086-09-16T17:07:02.565Z,31.942809,-113.020708,8.9,0,76.4,0,160.2,99.9,60.1,1.6,0,12.7,-3276.7,0,151.1,131.8,19.7
2086-10-17T03:36:06.397Z,31.942809,-113.020708,4.3,0,0,0,114.7,98.8,15.7,0,0,0.3,469.9,0,104.1,103.8,0.3
2086-11-16T14:05:10.228Z,31.942809,-113.020708,0.3,0,0.6,0,69.3,67.7,0.8,0.1,0,3.5,740.2,0,64.1,61.3,2.7
2086-12-17T00:34:14.059Z,31.942809,-113.020708,0,0,0.7,0,51.2,50.5,0.7,11.5,1.6,52.8,880.5,0,47.6,28.4,18.7
2087-01-16T05:14:31.916Z,31.942809,-113.020708,7.9,0,28,0,52.8,36,16.6,27.8,9.3,29.5,1046.7,0,53.6,14.6,39.1
2087-02-15T15:43:35.747Z,31.942809,-113.020708,5.6,0,1.8,0,67.5,56.1,10.9,7.6,0,0,1137.9,0,52.9,42.8,10.1
2087-03-18T02:12:39.578Z,31.942809,-113.020708,0.7,0,1.1,0,105.3,101.9,2.8,2.8,0,9.3,1417.4,0,97.1,85.5,11.3
2087-04-17T12:41:43.409Z,31.942809,-113.020708,1,0,14.9,0,128.1,114.1,14,0.3,0,0.9,1833.3,0,132.9,130.9,1.8
2087-05-17T23:10:47.241Z,31.942809,-113.020708,0.2,0,1.8,0,180.7,177.7,2.7,0,0,3.9,2351.8,0,165.6,161.5,3.9
2087-06-17T09:39:51.072Z,31.942809,-113.020708,1.2,0,18.8,0,203.9,188.9,15.1,0,0,12.2,3000.1,0,190.7,178.6,12.2
2087-07-17T20:08:54.903Z,31.942809,-113.020708,0.6,0,4.5,0,219.5,211.4,8.2,13,85.1,178.9,-3276.7,0,209.2,119.7,89.4
2087-08-17T06:37:58.734Z,31.942809,-113.020708,5.6,0,60.7,0,208.5,166.3,42.4,0.9,0,12.1,-3276.7,0,193.7,177.7,16.2
2087-09-16T17:07:02.565Z,31.942809,-113.020708,4,0,3.1,0,151.6,130.5,21,0,0,7.8,-3276.7,0,153.8,146,7.8
2087-10-17T03:36:06.397Z,31.942809,-113.020708,0.1,0,3.3,0,113,109.2,3.3,4.3,0,25,412.1,0,97.9,75.7,22
2087-11-16T14:05:10.228Z,31.942809,-113.020708,0,0,0.6,0,65.2,64.6,0.6,2.2,0,5.3,601.1,0,57.1,50.1,6.9
2087-12-17T00:34:14.059Z,31.942809,-113.020708,18.9,22.8,72,0,50.4,20.5,30,9.6,0,22.9,683,0,42.7,29.2,13.7
2088-01-16T05:14:31.916Z,31.942809,-113.020708,11.3,0,4.5,0,56.5,38.1,18.3,10.4,0,23.1,840.6,0,53,33.8,19.1
2088-02-15T15:43:35.747Z,31.942809,-113.020708,2.4,0,0,0,74.1,69.4,5.1,7.2,0,0.6,1068.4,0,69.8,56.5,12.9
2088-03-17T02:12:39.578Z,31.942809,-113.020708,2.5,0,19.1,0,101.1,82.2,18.9,5.3,0,24.6,1322.5,0,94.1,69.8,24.3
2088-04-16T12:41:43.409Z,31.942809,-113.020708,0.3,0,0,0,137.9,137.1,0.8,0.8,0,6.4,1704.8,0,128.3,119.3,9.1
2088-05-16T23:10:47.241Z,31.942809,-113.020708,0,0,0.9,0,175.5,174.5,0.9,0,0,3.4,2217.6,0,164.9,161.2,3.4
2088-06-16T09:39:51.072Z,31.942809,-113.020708,0,0,2.5,0,202.1,199.5,2.5,0,0,2,2854.7,0,188.6,186.5,2
2088-07-16T20:08:54.903Z,31.942809,-113.020708,2.1,0,41.6,0,219.7,188.4,31.2,0,0,7.6,-3276.7,0,215.8,208.1,7.6
2088-08-16T06:37:58.734Z,31.942809,-113.020708,2,0,24.8,0,212.1,177,34.9,6.5,0,76.5,-3276.7,0,194.5,118.5,75.8
2088-09-15T17:07:02.565Z,31.942809,-113.020708,0.1,0,6.9,0,157.1,150.2,6.6,0.8,0,17.5,19.9,0,142.5,125.6,17.2
2088-10-16T03:36:06.397Z,31.942809,-113.020708,0,0,0,0,112.6,112.6,0,0.4,0,0.3,498.1,0,104.8,103,1.3
2088-11-15T14:05:10.228Z,31.942809,-113.020708,1.6,0,6.7,0,66.2,61.5,5,4.2,0,16.7,750.6,0,62.2,50.7,11.5
2088-12-16T00:34:14.059Z,31.942809,-113.020708,1,0,0.9,0,51.9,49,1.8,24.2,43.2,89.6,900.6,0,48.5,15.3,32.8
2089-01-16T05:14:31.916Z,31.942809,-113.020708,3.2,0,18.8,0,55.3,40.6,14.2,17.4,0,30.5,1019.5,0,49.4,22.7,26.8
2089-02-15T15:43:35.747Z,31.942809,-113.020708,4.7,0,15.4,0,69.7,52.5,17.5,13.7,0,12.5,1145.4,0,57,32,25.3
2089-03-18T02:12:39.578Z,31.942809,-113.020708,8.7,0,33.4,0,101.2,69.8,31.3,3.7,0,3.8,1453.5,0,100.6,87.9,12.6
2089-04-17T12:41:43.409Z,31.942809,-113.020708,1.5,0,0.8,0,126.2,120.3,5.8,0.3,0,2.3,1816.2,0,124.9,121.6,3
2089-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,0.6,0,179,178.3,0.6,0,0,6.3,2388.2,0,174.8,168.4,6.3
2089-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,8,0,212.3,204.2,8,0,0,2.3,3085.5,0,199.5,197.1,2.3
