date,lat,lon,soil_water_daily,runoff_daily,rain_daily,agdd_daily,accumswe_daily,pet_daily,deficit_daily,aet_daily
1980-09-07T12:00:00Z,44.702,-110.018,82.78467559814453,0,0,105.25,0,2.1901094913482666,0.6140129566192627,1.576096534729004
1980-09-08T12:00:00Z,44.702,-110.018,83.395843505859375,0,1.6720000505447388,105.25,0,1.4851641654968262,0.42433273792266846,1.0608314275741577
1980-09-09T12:00:00Z,44.702,-110.018,84.78020477294922,0,2.508000135421753,105.25,0,1.5849790573120117,0.4613422155380249,1.1236368417739868
1980-09-10T12:00:00Z,44.702,-110.018,89.04999542236328,0.43562737107276917,4.705416202545166,105.25,6.162583827972412,0,0,0
1980-09-11T12:00:00Z,44.702,-110.018,88.31633758544922,18.70258331298828,12.539999961853027,105.25,0,1.472574234008789,0.7389167547225952,0.7336574792861938
1980-09-12T12:00:00Z,44.702,-110.018,89.04999542236328,3.4663195610046387,4.199976921081543,105.25,3.3240232467651367,0,0,0
1980-09-13T12:00:00Z,44.702,-110.018,89.04999542236328,7.56795597076416,5.8520002365112305,105.25,1.6080673933029175,0,0,0
1980-09-14T12:00:00Z,44.702,-110.018,89.04999542236328,4.826888084411621,4.826888084411621,105.25,1.7971794605255127,0,0,0
1980-09-15T12:00:00Z,44.702,-110.018,88.38715362548828,1.7971794605255127,0,105.25,0,1.3902366161346436,0.7273916602134705,0.6628449559211731
1980-09-16T12:00:00Z,44.702,-110.018,88.4759521484375,11.877155303955078,12.539999961853027,105.25,0,1.2176721096038818,0.6436266899108887,0.5740454196929932
1980-09-17T12:00:00Z,44.702,-110.018,88.0118179321289,0,0,105.25,0,0.9958415031433105,0.5317082405090332,0.46413326263427734
1980-09-18T12:00:00Z,44.702,-110.018,87.43814849853516,0,0,105.25,0,1.245172142982483,0.6715035438537598,0.5736685991287231
1980-09-19T12:00:00Z,44.702,-110.018,86.90033721923828,0,0,105.25,0,1.181069016456604,0.6432607769966125,0.5378082394599915
1980-09-20T12:00:00Z,44.702,-110.018,86.5687484741211,0,0,105.25,0,0.7368729710578918,0.40528011322021484,0.331592857837677
1980-09-21T12:00:00Z,44.702,-110.018,86.9035415649414,0,0.3347966969013214,105.25,5.517203330993652,0,0,0
1980-09-22T12:00:00Z,44.702,-110.018,88.27385711669922,0,0,105.25,4.146888732910156,0,0,0
1980-09-23T12:00:00Z,44.702,-110.018,88.27385711669922,0,0,105.25,4.146888732910156,0,0,0
1980-09-24T12:00:00Z,44.702,-110.018,88.79785919189453,3.3707518577575684,0,105.25,0,0.6086020469665527,0.3564669191837311,0.25213512778282166
