year,month,lat,lon,soil_water_monthly,runoff_monthly,rain_monthly,agdd_monthly,accumswe_monthly,pet_monthly,deficit_monthly,aet_monthly
1980,1,44.702,-110.018,89.0500259399414,3.9584853649139404,3.9584853649139404,0,209.3255157470703,0,0,0
1980,2,44.702,-110.018,89.0500259399414,0,0,0,287.9095153808594,0,0,0
1980,3,44.702,-110.018,89.0500259399414,0,0,0,398.26153564453125,0,0,0
1980,4,44.702,-110.018,89.0500259399414,143.81410217285156,0,0,278.6914367675781,0,0,0
1980,5,44.702,-110.018,89.04840850830078,363.159423828125,61.706485748291016,2.75,4.097962856292725,5.097272872924805,5.047238826751709,0.05003414675593376
1980,6,44.702,-110.018,87.89325714111328,58.37950897216797,48.50957489013672,21.25,0,48.805023193359375,40.88667297363281,7.918349266052246
1980,7,44.702,-110.018,81.4460678100586,21.497657775878906,62.700008392333984,74.25,0,76.54234313964844,22.41893768310547,54.12340545654297
1980,8,44.702,-110.018,60.754451751708984,0,57.52827453613281,97.75,1.5585672855377197,55.01056671142578,10.728925704956055,44.281639099121094
1980,9,44.702,-110.018,87.389801025390625,67.09259033203125,60.912803649902344,0,0,28.144285202026367,12.285811424255371,15.858471870422363
1980,10,44.702,-110.018,86.24885559082031,10.981121063232422,0.562320351600647,0.25,0,15.228779792785645,12.02502155303955,3.2037570476531982
1980,11,44.702,-110.018,89.04622650146484,10.933841705322266,10.960273742675781,0.25,50.90372848510742,2.6881303787231445,2.676231861114502,0.011898666620254517
1980,12,44.702,-110.018,89.0500259399414,45.76536560058594,5.016000270843506,0.25,103.78636932373047,0,0,0
1981,1,44.702,-110.018,89.0500259399414,0,0,0.25,127.19436645507813,0,0,0
1981,2,44.702,-110.018,89.0500259399414,6.203938961029053,6.203938961029053,0.25,223.8184356689453,0,0,0
1981,3,44.702,-110.018,89.0500259399414,3.840851306915283,3.3440001010894775,0.25,260.1055908203125,0,0,0
1981,4,44.702,-110.018,89.0500259399414,118.14363098144531,20.900001525878906,0.25,243.1179656982422,0,0,0
1981,5,44.702,-110.018,89.0500259399414,323.1913146972656,68.74232482910156,0.25,43.6546516418457,0,0,0
1981,6,44.702,-110.018,88.0844497680664,194.70010375976562,118.283935546875,2.25,0,37.56038284301758,31.901073455810547,5.659313201904297
1981,7,44.702,-110.018,64.39801025390625,0,11.582164764404297,35,0,68.1692886352539,23.690706253051758,44.47858428955078
1981,8,44.702,-110.018,27.8309268951416,0,0,63.5,0,66.07959747314453,30.455827713012695,35.62376403808594
1981,9,44.702,-110.018,14.884048461914063,0,16.972715377807617,63.75,0,35.67414093017578,29.509767532348633,6.164375305175781
