date,lat,lon,soil_water_daily,runoff_daily,rain_daily,accumswe_daily,pet_daily,deficit_daily,aet_daily
1980-06-21T12:00:00Z,44.686843,-110.061929,82.6,0,1.1,0,2.7,0.1,2.6
1980-06-22T12:00:00Z,44.686843,-110.061929,80.9,0,0.9,0,2.7,0.1,2.5
1980-06-23T12:00:00Z,44.686843,-110.061929,79,0,0.3,0,2.5,0.2,2.3
1980-06-24T12:00:00Z,44.686843,-110.061929,77.2,0,0,0,2,0.2,1.8
1980-06-25T12:00:00Z,44.686843,-110.061929,74.9,0,0,0,2.7,0.4,2.3
1980-06-26T12:00:00Z,44.686843,-110.061929,73,0,0.5,0,2.8,0.4,2.4
1980-06-27T12:00:00Z,44.686843,-110.061929,71.7,0,0,0,1.6,0.3,1.3
1980-06-28T12:00:00Z,44.686843,-110.061929,70.3,0,0,0,1.8,0.4,1.4
1980-06-29T12:00:00Z,44.686843,-110.061929,68.6,0,0.3,0,2.5,0.5,2
1980-06-30T12:00:00Z,44.686843,-110.061929,67.1,0,0.9,0,2.9,0.5,2.4
1980-07-01T12:00:00Z,44.686843,-110.061929,68.3,0,3.5,0,2.3,0,2.3
1980-07-02T12:00:00Z,44.686843,-110.061929,70.2,0,4.2,0,2.3,0,2.3
1980-07-03T12:00:00Z,44.686843,-110.061929,76.6,0,8.6,0,2.2,0,2.2
1980-07-04T12:00:00Z,44.686843,-110.061929,74.7,0,0,0,2.3,0.3,1.9
1980-07-05T12:00:00Z,44.686843,-110.061929,72.5,0,0,0,2.6,0.5,2.2
1980-07-06T12:00:00Z,44.686843,-110.061929,70.4,0,0,0,2.7,0.5,2.2
1980-07-07T12:00:00Z,44.686843,-110.061929,68.2,0,0,0,2.9,0.6,2.2
1980-07-08T12:00:00Z,44.686843,-110.061929,76.2,0,10.8,0,2.8,0,2.8
1980-07-09T12:00:00Z,44.686843,-110.061929,74.4,0,0.6,0,2.7,0.3,2.4
1980-07-10T12:00:00Z,44.686843,-110.061929,72,0,0,0,2.9,0.5,2.4
1980-07-11T12:00:00Z,44.686843,-110.061929,69.9,0,0,0,2.6,0.5,2.1
1980-07-12T12:00:00Z,44.686843,-110.061929,68.3,0,0.8,0,2.9,0.5,2.4
1980-07-13T12:00:00Z,44.686843,-110.061929,66.6,0,0.3,0,2.6,0.6,2
1980-07-14T12:00:00Z,44.686843,-110.061929,66,0,1.5,0,2.2,0.2,2
1980-07-15T12:00:00Z,44.686843,-110.061929,65.1,0,0.9,0,2.1,0.3,1.8
1980-07-16T12:00:00Z,44.686843,-110.061929,63.4,0,0,0,2.4,0.7,1.7
1980-07-17T12:00:00Z,44.686843,-110.061929,70.6,0,9.7,0,2.5,0,2.5
1980-07-18T12:00:00Z,44.686843,-110.061929,68.9,0,0,0,2.2,0.5,1.7
1980-07-19T12:00:00Z,44.686843,-110.061929,68.5,0,2,0,2.4,0.1,2.3
1980-07-20T12:00:00Z,44.686843,-110.061929,66.8,0,0,0,2.3,0.6,1.7
1980-07-21T12:00:00Z,44.686843,-110.061929,64.8,0,0,0,2.6,0.7,2
1980-07-22T12:00:00Z,44.686843,-110.061929,63,0,0.4,0,2.9,0.7,2.2
1980-07-23T12:00:00Z,44.686843,-110.061929,62,0,1.6,0,3.1,0.4,2.6
1980-07-24T12:00:00Z,44.686843,-110.061929,68.4,0,9.3,0,2.9,0,2.9
1980-07-25T12:00:00Z,44.686843,-110.061929,66.7,0,0.5,0,2.6,0.5,2.1
1980-07-26T12:00:00Z,44.686843,-110.061929,64.8,0,0,0,2.5,0.7,1.9
1980-07-27T12:00:00Z,44.686843,-110.061929,63,0,0,0,2.5,0.7,1.8
1980-07-28T12:00:00Z,44.686843,-110.061929,61.2,0,0,0,2.7,0.8,1.9
1980-07-29T12:00:00Z,44.686843,-110.061929,59.9,0,1,0,2.9,0.6,2.3
1980-07-30T12:00:00Z,44.686843,-110.061929,58.2,0,0,0,2.5,0.9,1.7
1980-07-31T12:00:00Z,44.686843,-110.061929,56.6,0,0,0,2.5,0.9,1.6
1980-08-01T12:00:00Z,44.686843,-110.061929,56.2,0,1.9,0,2.5,0.2,2.3
1980-08-02T12:00:00Z,44.686843,-110.061929,54.8,0,0,0,2.2,0.8,1.4
1980-08-03T12:00:00Z,44.686843,-110.061929,54.4,0,1,0,1.6,0.2,1.4
